homeaway,line,hit,rightleft,opprank,cat,last5,oppteam,pitcherID,righthitters,inningspitchedlast3,temperature,wind,fip,overunder
0,17.5,1,0,16,outs,2,Colorado Rockies,32968,5,0.0,56,8.1,3.5405,10.5
0,2.5,0,0,16,era,0,Colorado Rockies,32968,5,0.0,56,8.1,3.5405,10.5
0,6.5,0,0,13,hits,0,Colorado Rockies,32968,5,0.0,56,8.1,3.5405,10.5
0,17.5,1,0,20,outs,0,St. Louis Cardinals,33709,5,0.0,74,9.2,6.71,9.0
0,2.5,0,0,20,era,1,St. Louis Cardinals,33709,5,0.0,74,9.2,6.71,9.0
0,5.5,0,0,24,hits,1,St. Louis Cardinals,33709,5,0.0,74,9.2,6.71,9.0
1,15.5,1,1,6,outs,0,Arizona Diamondbacks,34897,7,0.0,56,8.1,5.674788732394367,10.5
1,3.5,0,1,6,era,1,Arizona Diamondbacks,34897,7,0.0,56,8.1,5.674788732394367,10.5
1,6.5,0,1,6,hits,0,Arizona Diamondbacks,34897,7,0.0,56,8.1,5.674788732394367,10.5
0,1.5,1,0,29,era,1,Minnesota Twins,4326703,0,0.0,49,10.3,3.9242857142857144,8.5
0,15.5,0,0,29,outs,1,Minnesota Twins,4326703,0,0.0,49,10.3,3.9242857142857144,8.5
0,4.5,1,0,30,hits,0,Minnesota Twins,4326703,0,0.0,49,10.3,3.9242857142857144,8.5
1,15.5,0,0,9,outs,0,Los Angeles Dodgers,35999,0,4.0,49,10.3,6.136829268292683,8.5
1,2.5,0,0,9,era,0,Los Angeles Dodgers,35999,0,4.0,49,10.3,6.136829268292683,8.5
1,5.5,1,0,4,hits,1,Los Angeles Dodgers,35999,0,4.0,49,10.3,6.136829268292683,8.5
1,16.5,1,1,28,outs,1,Oakland Athletics,4142539,0,0.0,65,12.8,2.4246596858638743,8.5
1,2.5,0,1,28,era,0,Oakland Athletics,4142539,0,0.0,65,12.8,2.4246596858638743,8.5
1,4.5,1,1,25,hits,0,Oakland Athletics,4142539,0,0.0,65,12.8,2.4246596858638743,8.5
0,2.5,1,1,14,era,1,Boston Red Sox,39869,0,5.0,54.1,8.1,4.609999999999999,9.0
0,5.5,1,1,16,hits,1,Boston Red Sox,39869,0,5.0,54.1,8.1,4.609999999999999,9.0
1,17.5,1,0,2,outs,1,Chicago Cubs,34943,4,0.0,63.1,9.2,2.6544444444444446,7.5
1,2.5,0,0,2,era,0,Chicago Cubs,34943,4,0.0,63.1,9.2,2.6544444444444446,7.5
1,4.5,0,0,11,hits,0,Chicago Cubs,34943,4,0.0,63.1,9.2,2.6544444444444446,7.5
1,1.5,0,0,21,era,0,Washington Nationals,37909,0,0.0,62,10.3,3.1544444444444446,7.5
1,15.5,1,0,21,outs,1,Washington Nationals,37909,0,0.0,62,10.3,3.1544444444444446,7.5
1,4.5,0,0,23,hits,1,Washington Nationals,37909,0,0.0,62,10.3,3.1544444444444446,7.5
1,15.5,0,0,8,outs,1,Baltimore Orioles,41277,0,0.0,54.1,8.1,2.6178947368421053,9.0
1,3.5,0,0,8,era,0,Baltimore Orioles,41277,0,0.0,54.1,8.1,2.6178947368421053,9.0
1,5.5,0,0,15,hits,0,Baltimore Orioles,41277,0,0.0,54.1,8.1,2.6178947368421053,9.0
0,17.5,0,0,10,outs,0,San Diego Padres,33173,5,0.0,63.1,9.2,8.21,7.5
0,2.5,1,0,10,era,2,San Diego Padres,33173,5,0.0,63.1,9.2,8.21,7.5
0,5.5,1,0,9,hits,2,San Diego Padres,33173,5,0.0,63.1,9.2,8.21,7.5
1,17.5,0,0,22,outs,0,Philadelphia Phillies,30820,0,0.0,74,9.2,4.800909090909091,9.0
1,2.5,0,0,22,era,1,Philadelphia Phillies,30820,0,0.0,74,9.2,4.800909090909091,9.0
1,4.5,0,0,19,hits,1,Philadelphia Phillies,30820,0,0.0,74,9.2,4.800909090909091,9.0
0,17.5,1,0,23,outs,1,Toronto Blue Jays,41221,0,0.0,45,8.1,3.956268656716418,8.0
0,2.5,0,0,23,era,1,Toronto Blue Jays,41221,0,0.0,45,8.1,3.956268656716418,8.0
0,5.5,0,0,26,hits,0,Toronto Blue Jays,41221,0,0.0,45,8.1,3.956268656716418,8.0
1,1.5,1,0,23,era,0,Miami Marlins,32815,0,0.0,60,8.1,3.386470588235294,8.0
1,17.5,0,0,23,outs,2,Miami Marlins,32815,0,0.0,60,8.1,3.386470588235294,8.0
1,4.5,0,0,27,hits,0,Miami Marlins,32815,0,0.0,60,8.1,3.386470588235294,8.0
0,15.5,1,1,18,outs,1,San Francisco Giants,31313,0,0.0,62,10.3,4.335,7.5
0,3.5,1,1,18,era,2,San Francisco Giants,31313,0,0.0,62,10.3,4.335,7.5
0,5.5,1,1,18,hits,2,San Francisco Giants,31313,0,0.0,62,10.3,4.335,7.5
0,15.5,1,0,7,outs,1,Texas Rangers,32789,0,0.0,65,12.8,3.21,8.5
0,3.5,1,0,7,era,1,Texas Rangers,32789,0,0.0,65,12.8,3.21,8.5
0,5.5,1,0,3,hits,2,Texas Rangers,32789,0,0.0,65,12.8,3.21,8.5
0,14.5,1,1,13,outs,1,New York Yankees,41178,0,0.0,60,8.1,4.781428571428571,8.0
0,2.5,0,1,13,era,1,New York Yankees,41178,0,0.0,60,8.1,4.781428571428571,8.0
0,4.5,0,1,17,hits,1,New York Yankees,41178,0,0.0,60,8.1,4.781428571428571,8.0
1,17.5,1,0,19,outs,2,Houston Astros,34873,0,0.0,66.8,5.8,3.21,8.5
1,2.5,0,0,19,era,0,Houston Astros,34873,0,0.0,66.8,5.8,3.21,8.5
1,5.5,1,0,7,hits,1,Houston Astros,34873,0,0.0,66.8,5.8,3.21,8.5
1,1.5,1,0,30,era,1,Chicago White Sox,4345278,0,0.0,67,5.8,4.952424242424242,8.5
1,18.5,0,0,30,outs,0,Chicago White Sox,4345278,0,0.0,67,5.8,4.952424242424242,8.5
1,4.5,1,0,29,hits,2,Chicago White Sox,4345278,0,0.0,67,5.8,4.952424242424242,8.5
0,15.5,0,1,17,outs,0,Colorado Rockies,4423337,0,0.0,56,8.1,5.567142857142857,10.5
0,3.5,0,1,17,era,1,Colorado Rockies,4423337,0,0.0,56,8.1,5.567142857142857,10.5
0,5.5,0,1,14,hits,2,Colorado Rockies,4423337,0,0.0,56,8.1,5.567142857142857,10.5
1,15.5,1,1,27,outs,1,Seattle Mariners,41415,0,0.0,45,8.1,2.8152631578947367,8.0
1,2.5,0,1,27,era,1,Seattle Mariners,41415,0,0.0,45,8.1,2.8152631578947367,8.0
1,4.5,0,1,27,hits,1,Seattle Mariners,41415,0,0.0,45,8.1,2.8152631578947367,8.0
1,16.5,0,0,15,outs,0,New York Mets,4345949,5,0.0,69,17.2,6.619,9.5
1,2.5,1,0,15,era,0,New York Mets,4345949,5,0.0,69,17.2,6.619,9.5
1,4.5,1,0,16,hits,0,New York Mets,4345949,5,0.0,69,17.2,6.619,9.5
1,17.5,0,0,20,outs,2,Houston Astros,41172,7,0.0,60,21.9,3.660988950276243,8.5
1,2.5,0,0,20,era,0,Houston Astros,41172,7,0.0,60,21.9,3.660988950276243,8.5
1,5.5,0,0,5,hits,0,Houston Astros,41172,7,0.0,60,21.9,3.660988950276243,8.5
1,1.5,0,0,4,era,0,Baltimore Orioles,39674,3,0.0,53,6.9,3.3608439716312057,8.5
1,15.5,0,0,4,outs,0,Baltimore Orioles,39674,3,0.0,53,6.9,3.3608439716312057,8.5
1,4.5,0,0,15,hits,0,Baltimore Orioles,39674,3,0.0,53,6.9,3.3608439716312057,8.5
0,17.5,0,0,14,outs,2,Boston Red Sox,41196,4,0.0,53,6.9,3.8856666666666664,8.5
0,2.5,0,0,14,era,0,Boston Red Sox,41196,4,0.0,53,6.9,3.8856666666666664,8.5
0,4.5,1,0,17,hits,1,Boston Red Sox,41196,4,0.0,53,6.9,3.8856666666666664,8.5
0,2.5,1,0,7,era,1,Kansas City Royals,4717803,6,0.0,60,21.9,7.524555555555555,8.5
0,4.5,1,0,9,hits,1,Kansas City Royals,4717803,6,0.0,60,21.9,7.524555555555555,8.5
0,16.5,1,1,12,outs,1,Texas Rangers,39818,8,0.0,67.9,13.9,5.587421052631579,9.5
0,3.5,0,1,12,era,2,Texas Rangers,39818,8,0.0,67.9,13.9,5.587421052631579,9.5
0,5.5,0,1,8,hits,2,Texas Rangers,39818,8,0.0,67.9,13.9,5.587421052631579,9.5
1,1.5,0,0,29,era,1,Oakland Athletics,33203,5,0.0,67.9,13.9,4.7892479338842975,9.5
1,15.5,0,0,29,outs,0,Oakland Athletics,33203,5,0.0,67.9,13.9,4.7892479338842975,9.5
1,4.5,0,0,28,hits,2,Oakland Athletics,33203,5,0.0,67.9,13.9,4.7892479338842975,9.5
0,15.5,1,1,1,outs,1,Atlanta Braves,32106,7,0.0,69,17.2,4.929526315789474,9.5
0,3.5,0,1,1,era,0,Atlanta Braves,32106,7,0.0,69,17.2,4.929526315789474,9.5
0,5.5,0,1,1,hits,1,Atlanta Braves,32106,7,0.0,69,17.2,4.929526315789474,9.5
0,15.5,1,1,30,outs,1,Chicago White Sox,4414528,7,5.05,58,21.9,3.602877192982456,9.0
0,2.5,0,1,30,era,0,Chicago White Sox,4414528,7,5.05,58,21.9,3.602877192982456,9.0
0,4.5,0,1,28,hits,1,Chicago White Sox,4414528,7,5.05,58,21.9,3.602877192982456,9.0
0,14.5,1,1,23,outs,1,Philadelphia Phillies,4705677,5,5.0,61.1,19.5,4.985333333333333,9.5
0,3.5,0,1,23,era,1,Philadelphia Phillies,4705677,5,5.0,61.1,19.5,4.985333333333333,9.5
0,5.5,0,1,21,hits,0,Philadelphia Phillies,4705677,5,5.0,61.1,19.5,4.985333333333333,9.5
1,16.5,1,0,18,outs,1,St. Louis Cardinals,4721302,5,5.1,88.1,15,4.486567901234568,9.5
1,2.5,1,0,18,era,1,St. Louis Cardinals,4721302,5,5.1,88.1,15,4.486567901234568,9.5
1,4.5,1,0,21,hits,2,St. Louis Cardinals,4721302,5,5.1,88.1,15,4.486567901234568,9.5
1,16.5,1,0,3,outs,1,Chicago Cubs,4654313,5,6.0,56.9,10.3,3.8044861878453036,8.0
1,2.5,0,0,3,era,1,Chicago Cubs,4654313,5,6.0,56.9,10.3,3.8044861878453036,8.0
1,4.5,0,0,15,hits,1,Chicago Cubs,4654313,5,6.0,56.9,10.3,3.8044861878453036,8.0
1,15.5,0,0,6,outs,1,Cincinnati Reds,36067,6,5.1,58,21.9,6.534442748091603,9.0
1,3.5,1,0,6,era,1,Cincinnati Reds,36067,6,5.1,58,21.9,6.534442748091603,9.0
1,5.5,1,0,11,hits,2,Cincinnati Reds,36067,6,5.1,58,21.9,6.534442748091603,9.0
1,15.5,1,1,11,outs,0,Pittsburgh Pirates,42359,9,4.55,61.1,19.5,2.6559735099337747,9.5
1,2.5,0,1,11,era,1,Pittsburgh Pirates,42359,9,4.55,61.1,19.5,2.6559735099337747,9.5
1,5.5,0,1,3,hits,1,Pittsburgh Pirates,42359,9,4.55,61.1,19.5,2.6559735099337747,9.5
0,16.5,0,0,19,outs,2,Houston Astros,36080,5,6.15,74.9,10.3,6.252,9.5
0,2.5,1,0,19,era,2,Houston Astros,36080,5,6.15,74.9,10.3,6.252,9.5
0,5.5,0,0,4,hits,0,Houston Astros,36080,5,6.15,74.9,10.3,6.252,9.5
0,16.5,1,0,10,outs,2,Baltimore Orioles,39825,4,5.6,60,20.8,2.4380465116279066,8.5
0,2.5,0,0,10,era,1,Baltimore Orioles,39825,4,5.6,60,20.8,2.4380465116279066,8.5
0,4.5,1,0,17,hits,0,Baltimore Orioles,39825,4,5.6,60,20.8,2.4380465116279066,8.5
1,17.5,0,0,7,outs,0,Texas Rangers,3662290,4,5.2,74.9,10.3,4.112927152317881,9.5
1,2.5,1,0,7,era,2,Texas Rangers,3662290,4,5.2,74.9,10.3,4.112927152317881,9.5
1,5.5,1,0,6,hits,2,Texas Rangers,3662290,4,5.2,74.9,10.3,4.112927152317881,9.5
0,16.5,1,0,29,outs,1,Oakland Athletics,41290,5,5.5,60,11.4,4.016705882352941,8.0
0,2.5,0,0,29,era,2,Oakland Athletics,41290,5,5.5,60,11.4,4.016705882352941,8.0
0,4.5,0,0,29,hits,2,Oakland Athletics,41290,5,5.5,60,11.4,4.016705882352941,8.0
1,2.5,1,0,13,era,1,Colorado Rockies,32667,6,2.5999999999999996,43.1,27.5,6.328923076923077,8.0
1,4.5,1,0,9,hits,0,Colorado Rockies,32667,6,2.5999999999999996,43.1,27.5,6.328923076923077,8.0
1,17.5,0,0,12,outs,0,Kansas City Royals,33263,5,5.0,58,15,3.9186666666666663,8.5
1,2.5,0,0,12,era,1,Kansas City Royals,33263,5,5.0,58,15,3.9186666666666663,8.5
1,5.5,0,0,13,hits,1,Kansas City Royals,33263,5,5.0,58,15,3.9186666666666663,8.5
0,1.5,0,1,26,era,2,Miami Marlins,32685,7,2.15,76.9,10.3,4.24299099099099,8.5
0,17.5,1,1,26,outs,0,Miami Marlins,32685,7,2.15,76.9,10.3,4.24299099099099,8.5
0,4.5,0,1,26,hits,1,Miami Marlins,32685,7,2.15,76.9,10.3,4.24299099099099,8.5
0,15.5,0,0,8,outs,1,Los Angeles Dodgers,40429,8,4.7,62,12.8,7.388125654450262,8.5
0,2.5,1,0,8,era,1,Los Angeles Dodgers,40429,8,4.7,62,12.8,7.388125654450262,8.5
0,4.5,1,0,5,hits,0,Los Angeles Dodgers,40429,8,4.7,62,12.8,7.388125654450262,8.5
0,17.5,1,0,16,outs,1,New York Mets,32640,5,6.0,58,15,2.752,8.5
0,2.5,1,0,16,era,1,New York Mets,32640,5,6.0,58,15,2.752,8.5
0,5.5,1,0,11,hits,0,New York Mets,32640,5,6.0,58,15,2.752,8.5
0,1.5,1,0,22,era,1,Detroit Tigers,39671,6,6.1,48.5,31.3,3.62237037037037,7.0
0,5.5,1,0,20,hits,1,Detroit Tigers,39671,6,6.1,48.5,31.3,3.62237037037037,7.0
1,1.5,0,0,25,era,0,Washington Nationals,32776,4,6.5,60,11.4,2.5713717277486907,8.0
1,17.5,1,0,25,outs,2,Washington Nationals,32776,4,6.5,60,11.4,2.5713717277486907,8.0
1,4.5,1,0,24,hits,0,Washington Nationals,32776,4,6.5,60,11.4,2.5713717277486907,8.0
0,16.5,1,1,17,outs,1,Boston Red Sox,4326697,4,5.5,58.9,19.5,1.4391345029239766,9.0
0,2.5,0,1,17,era,0,Boston Red Sox,4326697,4,5.5,58.9,19.5,1.4391345029239766,9.0
0,5.5,0,1,19,hits,0,Boston Red Sox,4326697,4,5.5,58.9,19.5,1.4391345029239766,9.0
0,15.5,0,0,24,outs,1,Toronto Blue Jays,4019484,8,5.5,43.1,27.5,3.9395,8.0
0,2.5,0,0,24,era,1,Toronto Blue Jays,4019484,8,5.5,43.1,27.5,3.9395,8.0
0,5.5,1,0,25,hits,0,Toronto Blue Jays,4019484,8,5.5,43.1,27.5,3.9395,8.0
0,15.5,0,1,5,outs,1,Arizona Diamondbacks,33106,8,5.05,88.1,15,2.985333333333333,9.5
0,2.5,0,1,5,era,0,Arizona Diamondbacks,33106,8,5.05,88.1,15,2.985333333333333,9.5
0,5.5,1,1,6,hits,0,Arizona Diamondbacks,33106,8,5.05,88.1,15,2.985333333333333,9.5
1,17.5,0,0,14,outs,2,Los Angeles Angels,41009,6,6.0,58.9,19.5,2.4961860465116277,9.0
1,5.5,1,0,15,hits,0,Los Angeles Angels,41009,6,6.0,58.9,19.5,2.4961860465116277,9.0
1,1.5,0,1,28,era,1,Minnesota Twins,42409,9,6.05,48.5,31.3,3.1350409356725146,7.0
1,4.5,0,1,30,hits,0,Minnesota Twins,42409,9,6.05,48.5,31.3,3.1350409356725146,7.0
1,16.5,0,1,1,outs,0,Atlanta Braves,39640,7,5.0,76.9,10.3,2.985333333333333,8.5
1,2.5,0,1,1,era,1,Atlanta Braves,39640,7,5.0,76.9,10.3,2.985333333333333,8.5
1,5.5,1,1,1,hits,1,Atlanta Braves,39640,7,5.0,76.9,10.3,2.985333333333333,8.5
1,15.5,0,0,2,outs,2,Milwaukee Brewers,4717904,5,5.55,60,20.8,4.708953642384106,8.5
1,2.5,1,0,2,era,2,Milwaukee Brewers,4717904,5,5.55,60,20.8,4.708953642384106,8.5
1,4.5,1,0,2,hits,2,Milwaukee Brewers,4717904,5,5.55,60,20.8,4.708953642384106,8.5
1,1.5,1,0,8,era,1,San Diego Padres,4872587,5,3.6666666666666665,62,12.8,3.1895,8.5
1,15.5,0,0,8,outs,0,San Diego Padres,4872587,5,3.6666666666666665,62,12.8,3.1895,8.5
1,4.5,0,0,10,hits,0,San Diego Padres,4872587,5,3.6666666666666665,62,12.8,3.1895,8.5
0,15.5,0,1,16,outs,0,Houston Astros,32672,8,3.7,81.9,16.1,5.1626666666666665,9.0
0,2.5,0,1,16,era,1,Houston Astros,32672,8,3.7,81.9,16.1,5.1626666666666665,9.0
0,5.5,0,1,3,hits,0,Houston Astros,32672,8,3.7,81.9,16.1,5.1626666666666665,9.0
0,1.5,1,1,27,era,2,Miami Marlins,30948,7,5.1,76.9,16.1,3.4785581395348837,8.5
0,16.5,1,1,27,outs,0,Miami Marlins,30948,7,5.1,76.9,16.1,3.4785581395348837,8.5
0,4.5,1,1,26,hits,1,Miami Marlins,30948,7,5.1,76.9,16.1,3.4785581395348837,8.5
0,14.5,0,1,8,outs,1,Baltimore Orioles,41018,7,4.55,65,25.3,7.590262295081967,8.5
0,2.5,1,1,8,era,1,Baltimore Orioles,41018,7,4.55,65,25.3,7.590262295081967,8.5
0,4.5,1,1,13,hits,2,Baltimore Orioles,41018,7,4.55,65,25.3,7.590262295081967,8.5
0,15.5,1,0,22,outs,2,Toronto Blue Jays,38680,6,5.55,45,26.4,3.772315789473684,9.0
0,2.5,1,0,22,era,1,Toronto Blue Jays,38680,6,5.55,45,26.4,3.772315789473684,9.0
0,5.5,0,0,25,hits,1,Toronto Blue Jays,38680,6,5.55,45,26.4,3.772315789473684,9.0
1,1.5,1,0,1,era,1,Milwaukee Brewers,38295,5,6.05,65,25.3,5.109354037267081,8.5
1,16.5,0,0,1,outs,1,Milwaukee Brewers,38295,5,6.05,65,25.3,5.109354037267081,8.5
1,4.5,1,0,2,hits,1,Milwaukee Brewers,38295,5,6.05,65,25.3,5.109354037267081,8.5
1,15.5,1,0,3,outs,1,Chicago Cubs,4297897,5,4.1,60,8.1,6.2037464788732395,7.5
1,2.5,0,0,3,era,2,Chicago Cubs,4297897,5,4.1,60,8.1,6.2037464788732395,7.5
1,4.5,0,0,20,hits,1,Chicago Cubs,4297897,5,4.1,60,8.1,6.2037464788732395,7.5
1,1.5,1,0,10,era,2,San Diego Padres,4417230,3,4.0,60,13.9,2.1896619718309855,9.0
1,4.5,1,0,11,hits,2,San Diego Padres,4417230,3,4.0,60,13.9,2.1896619718309855,9.0
0,16.5,0,0,18,outs,0,Boston Red Sox,41065,3,4.6,53,17.2,7.488424242424243,10.5
0,2.5,1,0,18,era,2,Boston Red Sox,41065,3,4.6,53,17.2,7.488424242424243,10.5
0,5.5,1,0,19,hits,1,Boston Red Sox,41065,3,4.6,53,17.2,7.488424242424243,10.5
1,2.5,0,0,25,era,1,Washington Nationals,4298087,4,3.6,54.9,15,3.0000983606557377,7.5
1,4.5,1,0,23,hits,1,Washington Nationals,4298087,4,3.6,54.9,15,3.0000983606557377,7.5
0,17.5,1,0,5,outs,2,Arizona Diamondbacks,31053,5,6.5,88.1,12.8,6.456526315789474,10.0
0,2.5,1,0,5,era,1,Arizona Diamondbacks,31053,5,6.5,88.1,12.8,6.456526315789474,10.0
0,5.5,1,0,7,hits,1,Arizona Diamondbacks,31053,5,6.5,88.1,12.8,6.456526315789474,10.0
0,1.5,0,1,29,era,2,Oakland Athletics,39636,7,5.15,54.9,15,2.496,7.5
0,17.5,0,1,29,outs,0,Oakland Athletics,39636,7,5.15,54.9,15,2.496,7.5
0,4.5,0,1,28,hits,2,Oakland Athletics,39636,7,5.15,54.9,15,2.496,7.5
0,15.5,1,1,22,outs,1,Philadelphia Phillies,33158,7,5.5,60,23,3.5989411764705883,8.5
0,2.5,0,1,22,era,0,Philadelphia Phillies,33158,7,5.5,60,23,3.5989411764705883,8.5
0,5.5,1,1,22,hits,0,Philadelphia Phillies,33158,7,5.5,60,23,3.5989411764705883,8.5
0,15.5,0,0,7,outs,1,Los Angeles Dodgers,4020158,6,4.55,60,13.9,3.1750780141843973,9.0
0,3.5,0,0,7,era,1,Los Angeles Dodgers,4020158,6,4.55,60,13.9,3.1750780141843973,9.0
0,5.5,0,0,5,hits,1,Los Angeles Dodgers,4020158,6,4.55,60,13.9,3.1750780141843973,9.0
1,14.5,1,0,2,outs,2,Atlanta Braves,4345164,5,5.5,76.9,16.1,3.834235294117647,8.5
1,2.5,0,0,2,era,0,Atlanta Braves,4345164,5,5.5,76.9,16.1,3.834235294117647,8.5
1,4.5,1,0,1,hits,0,Atlanta Braves,4345164,5,5.5,76.9,16.1,3.834235294117647,8.5
1,17.5,1,0,9,outs,2,Texas Rangers,41829,4,7.5,81.9,16.1,3.007904761904762,9.0
1,3.5,0,0,9,era,0,Texas Rangers,41829,4,7.5,81.9,16.1,3.007904761904762,9.0
1,5.5,0,0,6,hits,0,Texas Rangers,41829,4,7.5,81.9,16.1,3.007904761904762,9.0
1,2.5,0,0,20,era,2,St. Louis Cardinals,4916269,5,3.6,88.1,12.8,4.382363636363636,10.0
1,5.5,1,0,21,hits,0,St. Louis Cardinals,4916269,5,3.6,88.1,12.8,4.382363636363636,10.0
0,17.5,0,1,28,outs,1,Seattle Mariners,5134630,8,5.0,60,8.1,1.5241456953642383,7.5
0,2.5,0,1,28,era,0,Seattle Mariners,5134630,8,5.0,60,8.1,1.5241456953642383,7.5
0,4.5,1,1,27,hits,0,Seattle Mariners,5134630,8,5.0,60,8.1,1.5241456953642383,7.5
1,15.5,0,0,12,outs,1,Pittsburgh Pirates,33732,6,5.5,60,23,3.179333333333333,8.5
1,2.5,1,0,12,era,0,Pittsburgh Pirates,33732,6,5.5,60,23,3.179333333333333,8.5
1,4.5,0,0,4,hits,0,Pittsburgh Pirates,33732,6,5.5,60,23,3.179333333333333,8.5
1,16.5,0,1,24,outs,0,Washington Nationals,32620,6,4.033333333333333,58.9,5.8,5.657407407407407,8.5
1,2.5,1,1,24,era,2,Washington Nationals,32620,6,4.033333333333333,58.9,5.8,5.657407407407407,8.5
1,4.5,1,1,21,hits,3,Washington Nationals,32620,6,4.033333333333333,58.9,5.8,5.657407407407407,8.5
0,15.5,1,0,24,outs,0,Detroit Tigers,3107919,6,3.05,72.8,16.1,5.398760330578512,8.5
0,2.5,0,0,24,era,1,Detroit Tigers,3107919,6,3.05,72.8,16.1,5.398760330578512,8.5
0,4.5,0,0,25,hits,1,Detroit Tigers,3107919,6,3.05,72.8,16.1,5.398760330578512,8.5
1,16.5,0,0,17,outs,0,Los Angeles Angels,4720856,7,5.033333333333333,56,13.9,4.834158415841584,10.0
1,2.5,0,0,17,era,1,Los Angeles Angels,4720856,7,5.033333333333333,56,13.9,4.834158415841584,10.0
1,5.5,1,0,17,hits,0,Los Angeles Angels,4720856,7,5.033333333333333,56,13.9,4.834158415841584,10.0
0,16.5,1,0,23,outs,2,Miami Marlins,29155,5,5.2,78,16.1,4.25,8.5
0,2.5,1,0,23,era,1,Miami Marlins,29155,5,5.2,78,16.1,4.25,8.5
0,4.5,1,0,26,hits,1,Miami Marlins,29155,5,5.2,78,16.1,4.25,8.5
0,17.5,1,1,15,outs,2,New York Mets,41054,7,5.7,63.1,17.2,2.340909090909091,8.5
0,2.5,0,1,15,era,1,New York Mets,41054,7,5.7,63.1,17.2,2.340909090909091,8.5
0,4.5,1,1,10,hits,2,New York Mets,41054,7,5.7,63.1,17.2,2.340909090909091,8.5
0,15.5,1,0,5,outs,1,Baltimore Orioles,33950,5,5.5,72.1,13.9,4.237654320987654,8.5
0,3.5,0,0,5,era,0,Baltimore Orioles,33950,5,5.5,72.1,13.9,4.237654320987654,8.5
0,6.5,0,0,12,hits,1,Baltimore Orioles,33950,5,5.5,72.1,13.9,4.237654320987654,8.5
1,1.5,1,0,1,era,1,Milwaukee Brewers,39878,6,6.066666666666666,72.1,13.9,3.293103448275862,8.5
1,17.5,0,0,1,outs,2,Milwaukee Brewers,39878,6,6.066666666666666,72.1,13.9,3.293103448275862,8.5
1,4.5,1,0,2,hits,1,Milwaukee Brewers,39878,6,6.066666666666666,72.1,13.9,3.293103448275862,8.5
1,15.5,1,0,9,outs,2,Texas Rangers,41261,4,5.366666666666667,81.1,13.9,3.682900432900433,8.5
1,2.5,0,0,9,era,0,Texas Rangers,41261,4,5.366666666666667,81.1,13.9,3.682900432900433,8.5
1,4.5,1,0,5,hits,1,Texas Rangers,41261,4,5.366666666666667,81.1,13.9,3.682900432900433,8.5
0,18.5,0,0,30,outs,0,Chicago White Sox,4084179,4,5.6,71,9.2,4.010233918128655,9.0
0,2.5,0,0,30,era,1,Chicago White Sox,4084179,4,5.6,71,9.2,4.010233918128655,9.0
0,6.5,0,0,29,hits,1,Chicago White Sox,4084179,4,5.6,71,9.2,4.010233918128655,9.0
1,16.5,1,0,27,outs,2,Minnesota Twins,33837,7,6.0,72.8,16.1,4.189226519337017,8.5
1,2.5,1,0,27,era,1,Minnesota Twins,33837,7,6.0,72.8,16.1,4.189226519337017,8.5
1,4.5,1,0,30,hits,1,Minnesota Twins,33837,7,6.0,72.8,16.1,4.189226519337017,8.5
1,16.5,0,1,10,outs,1,San Diego Padres,31980,8,5.5,56.9,11.4,6.25,8.5
1,2.5,1,1,10,era,0,San Diego Padres,31980,8,5.5,56.9,11.4,6.25,8.5
1,4.5,0,1,9,hits,0,San Diego Padres,31980,8,5.5,56.9,11.4,6.25,8.5
0,16.5,1,0,28,outs,1,Seattle Mariners,5002950,5,5.5,62,5.8,3.743827160493827,7.5
0,2.5,0,0,28,era,0,Seattle Mariners,5002950,5,5.5,62,5.8,3.743827160493827,7.5
0,4.5,0,0,28,hits,0,Seattle Mariners,5002950,5,5.5,62,5.8,3.743827160493827,7.5
1,16.5,0,1,1,outs,0,Atlanta Braves,39667,8,4.766666666666667,78,16.1,5.9,8.5
1,2.5,1,1,1,era,2,Atlanta Braves,39667,8,4.766666666666667,78,16.1,5.9,8.5
1,4.5,1,1,1,hits,1,Atlanta Braves,39667,8,4.766666666666667,78,16.1,5.9,8.5
1,1.5,0,0,18,era,1,Colorado Rockies,32811,6,6.066666666666666,45,12.8,3.6865079365079367,8.5
1,18.5,1,0,18,outs,1,Colorado Rockies,32811,6,6.066666666666666,45,12.8,3.6865079365079367,8.5
1,5.5,0,0,11,hits,2,Colorado Rockies,32811,6,6.066666666666666,45,12.8,3.6865079365079367,8.5
1,15.5,1,0,12,outs,0,Kansas City Royals,4905900,7,6.0,63.1,17.2,2.0,8.5
1,2.5,0,0,12,era,0,Kansas City Royals,4905900,7,6.0,63.1,17.2,2.0,8.5
1,4.5,0,0,14,hits,0,Kansas City Royals,4905900,7,6.0,63.1,17.2,2.0,8.5
0,15.5,0,1,21,outs,0,Toronto Blue Jays,33839,8,3.4,45,12.8,6.407894736842105,8.5
0,3.5,1,1,21,era,2,Toronto Blue Jays,33839,8,3.4,45,12.8,6.407894736842105,8.5
0,6.5,1,1,23,hits,2,Toronto Blue Jays,33839,8,3.4,45,12.8,6.407894736842105,8.5
1,17.5,1,0,5,outs,0,Chicago Cubs,35124,5,5.066666666666666,62,5.8,3.108490566037736,7.5
1,2.5,0,0,5,era,3,Chicago Cubs,35124,5,5.066666666666666,62,5.8,3.108490566037736,7.5
1,4.5,1,0,19,hits,3,Chicago Cubs,35124,5,5.066666666666666,62,5.8,3.108490566037736,7.5
