homeaway,line,hit,rightleft,opprank,last5,oppteam,pitcherID,k9,righthitters,inningspitchedlast3,kpercent,temperature,wind,fip,overunder,walkperKTeam,Kperwalk
1,3.5,0,0,25,1,Atlanta Braves,4917819,3.12,7,4.733333333333333,0.09,83.9,6.9,6.529336633663366,9.5,0.3215547703180212,1.0
0,4.5,1,0,13,2,Philadelphia Phillies,41290,7.57,4,5.3999999999999995,0.22,81.1,9.2,4.302072847682119,9.5,0.40194174757281553,3.6285714285714286
1,3.5,1,0,30,0,Seattle Mariners,35284,6.0,4,3.0666666666666664,0.16,74.9,9.2,5.237074074074074,8.5,0.33073322932917315,3.0
0,5.5,1,0,29,1,Colorado Rockies,34848,7.91,5,4.066666666666666,0.23,90.9,4.7,5.042310344827586,11.5,0.28618152085036797,2.8333333333333335
0,3.5,1,0,12,3,Baltimore Orioles,41277,8.43,4,4.466666666666667,0.25,81.9,8.1,4.761591549295774,9.5,0.3586744639376218,3.6944444444444446
0,4.5,1,0,20,1,Detroit Tigers,32815,6.51,3,3.4333333333333336,0.19,72.9,3.4,5.019805664830842,8.0,0.3201471941122355,1.7037037037037037
0,5.5,0,0,24,1,Tampa Bay Rays,32968,7.11,7,5.333333333333333,0.21,88.1,3.4,4.069432748538011,7.5,0.35899731423455683,2.7
0,5.5,0,0,7,3,Texas Rangers,39671,9.7,5,5.666666666666667,0.28,99.1,4.7,3.843851063829787,7.5,0.4020618556701031,4.75
1,4.5,0,0,17,3,Miami Marlins,32776,7.15,7,5.333333333333333,0.21,76.9,13.9,4.3410821917808216,8.5,0.27793427230046946,2.761904761904762
1,5.5,1,1,6,3,Toronto Blue Jays,5134630,9.26,7,6.066666666666666,0.26,72.1,19.5,3.5762231404958675,7.0,0.4223404255319149,6.85
1,5.5,1,0,16,5,Los Angeles Dodgers,32082,11.18,4,6.333333333333333,0.33,83,10.3,3.207378698224852,7.5,0.44075829383886256,4.9411764705882355
1,3.5,0,0,5,4,Washington Nationals,31864,7.5,4,4.3999999999999995,0.22,81.1,9.2,6.104176470588235,9.5,0.38692390139335475,1.8888888888888888
1,7.5,0,1,10,4,New York Yankees,42409,10.74,8,6.366666666666667,0.33,72.9,3.4,2.660098646034816,8.0,0.5129482071713147,5.606060606060606
1,5.5,0,0,9,1,Minnesota Twins,34973,7.38,7,4.6,0.2,99.1,4.7,3.818737704918033,7.5,0.37386934673366834,2.5
0,4.5,0,0,14,2,New York Mets,5216700,7.36,9,5.733333333333333,0.22,76.9,13.9,3.5266363636363636,8.5,0.390549662487946,3.375
1,2.5,0,0,7,0,Arizona Diamondbacks,42170,4.29,3,0.0,0.12,87,10.3,12.684809523809523,8.0,0.438974358974359,0.5
0,6.5,0,0,17,2,Miami Marlins,4721302,8.34,6,6.033333333333334,0.24,87,10.3,3.5476666666666667,8.0,0.27798507462686567,4.483870967741935
0,4.5,1,0,15,4,Los Angeles Dodgers,4629089,6.85,3,6.733333333333333,0.21,78,9.2,2.899154613466334,8.0,0.4429783223374175,6.777777777777778
0,3.5,1,0,2,1,Kansas City Royals,34913,8.62,6,4.333333333333333,0.25,81.1,8.1,4.793928475033738,8.5,0.38335287221570924,2.0285714285714285
1,4.5,0,0,27,0,Pittsburgh Pirates,36080,8.89,4,3.6666666666666665,0.26,103.9,5.8,4.984461091753775,9.0,0.32437120555073723,2.1794871794871793
1,4.5,1,1,12,2,Baltimore Orioles,40921,7.38,6,5.7,0.22,76,11.4,4.263564102564103,8.5,0.357487922705314,1.8285714285714285
1,5.5,1,0,30,1,Seattle Mariners,4417230,7.38,5,4.3999999999999995,0.21,78,9.2,3.8869953161592505,8.0,0.32921174652241114,3.088235294117647
1,5.5,1,0,24,2,Tampa Bay Rays,4298087,9.92,5,3.3333333333333335,0.29,71,9.2,4.5050860215053765,7.5,0.3599290780141844,1.4137931034482758
0,4.5,0,0,19,1,San Francisco Giants,4620398,6.16,5,5.733333333333333,0.18,63.1,10.3,4.692322505800464,8.0,0.3686131386861314,2.4583333333333335
0,3.5,0,0,6,0,Toronto Blue Jays,5195257,4.5,5,0.0,0.12,65,16.1,6.911,8.5,0.42238648363252373,2.0
1,5.5,0,0,23,1,Cincinnati Reds,32667,8.18,6,6.3999999999999995,0.23,65,16.1,4.083970159611381,8.5,0.3303886925795053,3.046511627906977
1,4.5,1,1,21,3,Chicago White Sox,4683375,8.31,7,4.133333333333333,0.24,63.1,10.3,4.246470085470086,8.0,0.28258887876025524,2.8421052631578947
0,3.5,1,0,8,1,Texas Rangers,5101355,6.95,4,5.366666666666667,0.21,103.9,5.8,4.260009900990099,9.0,0.3985728848114169,2.5161290322580645
1,6.5,0,0,9,4,Minnesota Twins,40429,10.65,6,5.7,0.32,76,9.2,3.324004961020553,7.0,0.3745019920318725,3.34
1,5.5,1,0,16,1,Los Angeles Angels,34873,7.74,7,5.7,0.23,81.1,8.1,3.4377749699157643,8.5,0.3519924098671727,3.4047619047619047
0,6.5,0,0,26,1,Oakland Athletics,42480,10.15,5,4.433333333333334,0.31,71,9.2,3.962186943620178,7.5,0.34805194805194806,3.1666666666666665
0,4.5,1,0,4,1,Houston Astros,41009,7.98,8,5.733333333333333,0.23,98,6.9,3.1807109067017083,8.0,0.3743078626799557,3.375
0,3.5,1,1,14,1,New York Mets,39640,7.03,9,4.7,0.2,76,11.4,4.514746978243352,8.5,0.3882017126546147,1.7321428571428572
1,7.5,0,1,28,3,Boston Red Sox,41415,10.5,7,5.166666666666667,0.3,98,6.9,3.559550724637681,8.0,0.32086450540315875,4.351351351351352
0,3.5,0,0,1,1,San Diego Padres,4791597,5.4,3,5.0,0.15,76,9.2,4.161,7.0,0.42168674698795183,3.0
0,1.5,0,0,17,2,Chicago Cubs,39901,8.67,5,1.0666666666666667,0.26,67.9,12.8,4.909313485113835,7.5,0.3821892393320965,1.9642857142857142
0,3.5,1,1,5,4,Washington Nationals,34897,6.41,7,5.333333333333333,0.18,70.1,12.8,4.923151515151515,8.0,0.3872340425531915,2.9375
0,4.5,1,0,1,3,San Diego Padres,3107919,9.32,4,6.333333333333333,0.28,76,8.1,3.665142857142857,8.0,0.41816009557945044,4.264705882352941
0,4.5,1,0,14,4,Los Angeles Dodgers,4654313,8.36,2,5.7,0.25,80,8.1,3.667776536312849,8.5,0.44299065420560746,4.03030303030303
1,5.5,1,1,27,2,Pittsburgh Pirates,4142539,8.58,10,4.733333333333333,0.25,101,9.2,3.2510232558139536,8.0,0.32244196044711954,6.833333333333333
1,6.5,1,1,16,3,Los Angeles Angels,41054,10.83,8,6.1000000000000005,0.32,76,8.1,2.9936344510190662,8.5,0.3542642924086223,3.66
1,6.5,1,1,29,1,Colorado Rockies,4917686,11.21,6,4.3999999999999995,0.31,70.1,12.8,3.971953488372093,8.0,0.286525974025974,3.5714285714285716
0,4.5,1,0,19,2,San Francisco Giants,42823,8.96,6,4.8,0.26,65.9,10.3,4.108226244343891,7.5,0.3719457013574661,1.8333333333333333
0,4.5,1,0,15,2,New York Mets,38295,8.52,6,5.033333333333333,0.25,69,12.8,4.635627471383975,8.0,0.3870056497175141,2.2195121951219514
0,4.5,1,1,18,1,Miami Marlins,32675,6.19,9,5.1,0.17,88.1,13.9,4.1579999999999995,7.5,0.27752081406105455,2.75
1,4.5,0,0,7,3,Arizona Diamondbacks,40944,10.09,4,5.333333333333333,0.3,88.1,13.9,5.400703533026114,7.5,0.44036697247706424,1.9210526315789473
1,4.5,0,0,22,2,Milwaukee Brewers,33793,7.67,6,5.333333333333333,0.22,76.9,8.1,4.031515024458421,7.5,0.4186471663619744,2.9047619047619047
0,4.5,0,0,11,4,St. Louis Cardinals,33249,7.81,5,4.666666666666667,0.22,76.9,8.1,4.665449605609115,7.5,0.3480392156862745,2.020408163265306
1,4.5,1,0,21,1,Detroit Tigers,5002950,7.88,5,4.066666666666666,0.23,67.9,12.8,4.361539823008849,7.5,0.3169845594913715,1.98
1,4.5,1,0,24,1,Tampa Bay Rays,4917636,6.72,6,5.366666666666667,0.2,74,10.3,4.461890641430074,8.0,0.35890652557319225,3.227272727272727
1,4.5,0,1,12,3,Baltimore Orioles,32106,7.12,6,5.066666666666666,0.21,69,12.8,5.120686567164179,8.0,0.3596153846153846,2.0384615384615383
1,5.5,0,0,4,4,Cleveland Guardians,40626,10.43,5,4.7,0.32,69,10.3,3.8584830917874395,8.0,0.4019715224534502,2.1818181818181817
1,3.5,0,1,9,4,Minnesota Twins,31098,7.3,9,6.033333333333334,0.2,76,8.1,4.8749811320754715,8.0,0.3736372646184341,2.388888888888889
0,5.5,0,1,9,1,New York Yankees,34401,7.06,8,5.1,0.21,69,10.3,5.31486274509804,8.0,0.5193260654112983,2.0
0,4.5,1,0,8,2,Texas Rangers,33722,8.14,4,4.333333333333333,0.24,101,9.2,3.893989196488859,8.0,0.39455095862764883,3.35
0,5.5,0,0,3,4,Houston Astros,36071,10.7,7,5.133333333333333,0.31,101.9,5.8,4.423461465271171,8.5,0.37596471885336274,4.62962962962963
1,4.5,1,0,13,2,Philadelphia Phillies,33860,9.23,5,3.033333333333333,0.28,83,9.2,3.0114798534798535,8.5,0.39789069990412274,2.9473684210526314
1,6.5,1,1,20,3,Chicago White Sox,32175,12.9,6,3.733333333333333,0.4,65.9,10.3,5.0329999999999995,7.5,0.2795311091073039,3.25
1,5.5,1,0,28,2,Boston Red Sox,41829,8.92,5,5.0,0.28,101.9,5.8,4.316892128279884,8.5,0.32481450948062657,2.4727272727272727
0,5.5,0,0,26,2,Oakland Athletics,39639,7.36,5,5.3999999999999995,0.22,74,10.3,3.930727272727273,8.0,0.34913793103448276,2.1176470588235294
0,4.5,0,1,2,4,Kansas City Royals,32151,7.0,8,5.3999999999999995,0.21,76,8.1,4.451272370999346,8.5,0.38344988344988346,2.0517241379310347
1,5.5,0,0,30,1,Seattle Mariners,39251,7.14,6,4.033333333333333,0.19,80,8.1,6.173873015873015,8.5,0.33102386451116245,2.0588235294117645
0,6.5,1,0,25,3,Atlanta Braves,31267,9.92,7,6.666666666666667,0.3,83,9.2,3.3784928664072633,8.5,0.32255244755244755,3.953488372093023
0,5.5,0,0,25,1,Atlanta Braves,33709,8.32,7,5.733333333333333,0.24,81.1,4.7,4.024093651791326,7.5,0.32319721980886185,3.5853658536585367
1,5.5,1,1,27,1,Pittsburgh Pirates,32672,9.13,10,4.766666666666667,0.26,94,9.2,3.9685770720371805,8.5,0.3197625106022053,3.638888888888889
0,3.5,0,1,14,2,New York Mets,39869,6.18,9,2.0,0.17,71,11.4,4.607444444444444,8.5,0.3889409559512652,2.9565217391304346
0,3.5,1,0,3,0,Houston Astros,4326801,6.93,8,1.7666666666666668,0.2,101.9,5.8,3.920575757575757,8.5,0.37445414847161573,2.772727272727273
0,3.5,1,0,8,0,Texas Rangers,33660,6.0,5,2.0,0.21,94,9.2,5.163,8.5,0.3946053946053946,1.1428571428571428
0,5.5,0,1,19,2,San Francisco Giants,4297835,12.64,8,3.3666666666666667,0.37,62,6.9,2.819786271450858,7.0,0.36884512085944493,5.806451612903226
1,7.5,0,0,30,2,Seattle Mariners,33837,11.3,5,5.3999999999999995,0.34,76.9,8.1,3.2172635658914728,8.0,0.3302752293577982,6.75
1,5.5,0,0,21,1,Detroit Tigers,31258,7.2,2,5.666666666666667,0.2,72.1,8.1,4.1376434231378765,7.5,0.3171171171171171,3.8846153846153846
0,4.5,1,1,10,0,New York Yankees,42488,7.41,5,4.1,0.2,70.1,11.4,7.6924117647058825,8.5,0.5171736997055937,1.5555555555555556
0,2.5,0,0,2,0,Kansas City Royals,28955,1.48,5,0.0,0.04,76.9,9.2,5.949885245901639,9.0,0.3851508120649652,0.5
0,4.5,0,1,18,1,Miami Marlins,38173,6.35,10,4.733333333333333,0.17,87,10.3,4.563,9.0,0.2768102658111824,1.8611111111111112
1,5.5,1,0,28,2,Boston Red Sox,6341,8.27,3,5.666666666666667,0.24,101.9,5.8,4.695258064516128,8.5,0.32461161079313167,3.1666666666666665
1,4.5,1,0,22,4,Milwaukee Brewers,31053,8.33,8,5.733333333333333,0.25,74.9,6.9,4.243088170462895,7.5,0.42057761732851984,2.423076923076923
0,5.5,1,0,15,4,Los Angeles Dodgers,41221,8.83,2,6.366666666666667,0.27,76.9,8.1,3.2356392251815977,8.0,0.44074074074074077,5.225806451612903
1,5.5,1,0,20,3,Chicago White Sox,41216,7.63,4,6.466666666666666,0.22,62,6.9,2.744881533101045,7.0,0.27956989247311825,3.5609756097560976
1,4.5,0,0,9,4,Minnesota Twins,4020158,8.23,6,4.833333333333333,0.24,74.9,11.4,4.105334739803094,8.5,0.3713163064833006,3.25
1,5.5,0,1,13,3,Philadelphia Phillies,32685,8.35,7,4.3999999999999995,0.25,81.1,4.7,3.490613104524181,7.5,0.3969465648854962,2.5869565217391304
1,4.5,1,0,16,1,Los Angeles Angels,33252,6.6,6,4.833333333333333,0.2,76.9,9.2,5.000228041901692,9.0,0.3544186046511628,1.5964912280701755
1,4.5,1,0,24,1,Tampa Bay Rays,4987645,7.58,7,4.2,0.22,70.1,10.3,4.274111111111111,7.5,0.35658238884045335,2.7714285714285714
1,5.5,1,1,29,1,Colorado Rockies,4683356,7.66,6,5.033333333333333,0.22,74.9,10.3,3.9731472995090016,8.0,0.2857142857142857,3.25
1,5.5,0,1,4,2,Cleveland Guardians,36480,8.33,7,5.433333333333333,0.24,70.1,11.4,3.824715057393653,8.5,0.3997821350762527,4.724137931034483
0,3.5,0,0,6,3,Toronto Blue Jays,33372,7.3,7,6.0,0.21,67.9,10.3,3.4597359050445102,8.5,0.4254431699687174,6.3076923076923075
1,3.5,0,0,7,2,Arizona Diamondbacks,5116856,7.77,4,3.766666666666667,0.22,87,10.3,6.788154130702836,9.0,0.44343434343434346,1.7073170731707317
0,5.5,0,0,26,2,Oakland Athletics,4208281,9.53,7,5.433333333333334,0.29,70.1,10.3,3.794364562118126,7.5,0.34786324786324785,3.1515151515151514
1,5.5,1,1,12,2,Baltimore Orioles,33244,9.07,6,5.666666666666667,0.27,71,11.4,3.768839416058394,8.5,0.3574144486692015,2.6538461538461537
0,3.5,1,0,1,3,San Diego Padres,41383,7.95,5,5.333333333333333,0.24,74.9,11.4,3.921251561106155,8.5,0.41460541813898705,2.8285714285714287
0,3.5,0,0,5,3,Washington Nationals,4415658,7.26,3,3.733333333333333,0.19,74.9,10.3,5.679129032258064,8.0,0.3885350318471338,4.166666666666667
0,4.5,1,0,11,3,St. Louis Cardinals,39716,7.86,6,5.766666666666667,0.23,74.9,6.9,3.987442289039767,7.5,0.35208535402521823,3.3333333333333335
1,5.5,1,0,23,1,Cincinnati Reds,4411979,9.59,6,4.8,0.29,67.9,10.3,4.415115059221658,8.5,0.3307291666666667,2.1724137931034484
0,3.5,1,0,5,3,Washington Nationals,39875,6.88,4,4.1000000000000005,0.2,76,8.1,4.936385314155943,8.5,0.3898840885142255,1.9423076923076923
1,5.5,0,0,3,2,Houston Astros,39878,8.26,7,5.0,0.24,78,4.7,3.592404148334381,8.0,0.37594799566630555,3.65
0,4.5,1,1,25,1,Atlanta Braves,42359,7.15,6,6.3999999999999995,0.2,81.1,6.9,2.8296132785763177,8.0,0.32099827882960413,3.3142857142857145
1,7.5,0,0,14,1,New York Mets,34943,11.26,1,3.733333333333333,0.35,71,9.2,3.1260894941634243,7.5,0.38589981447124305,3.784313725490196
0,5.5,0,0,11,2,St. Louis Cardinals,39825,10.39,4,5.666666666666667,0.31,79.1,6.9,4.178370865587614,8.0,0.35589941972920697,3.0943396226415096
0,5.5,0,0,10,3,New York Yankees,4345076,9.94,4,4.666666666666667,0.28,76,11.4,3.738248407643312,8.0,0.5209347614410905,2.736842105263158
1,6.5,0,0,4,3,Cleveland Guardians,32081,9.62,5,5.433333333333334,0.28,76,11.4,4.285689655172414,8.0,0.4036796536796537,2.9523809523809526
0,5.5,0,1,26,2,Oakland Athletics,35397,9.82,8,5.0,0.26,65.9,11.4,4.4377272727272725,7.5,0.3494897959183674,3.4285714285714284
1,5.5,1,1,22,3,Detroit Tigers,41022,9.15,6,4.733333333333333,0.27,72.9,6.9,3.173130081300813,8.0,0.3143365983971505,3.90625
0,3.5,1,0,1,4,San Diego Padres,33263,7.46,0,6.333333333333333,0.22,71,9.2,4.272336956521739,7.5,0.41939252336448596,2.392156862745098
1,4.5,0,0,21,1,Milwaukee Brewers,32116,6.19,7,4.3999999999999995,0.17,79.1,6.9,4.137222222222222,8.0,0.42010771992818674,4.304347826086956
0,5.5,1,1,27,2,Pittsburgh Pirates,42433,9.54,10,4.3999999999999995,0.28,72.9,3.4,3.9469287576020853,7.5,0.31852472757753564,3.2972972972972974
1,5.5,1,0,24,4,Tampa Bay Rays,5132624,9.18,4,6.0,0.29,65.9,11.4,3.505,7.5,0.35664939550949915,2.125
1,5.5,1,1,29,2,Colorado Rockies,31313,6.82,7,4.7,0.19,76,8.1,4.5328242381289865,8.5,0.28434504792332266,2.3260869565217392
1,7.5,1,0,23,2,Cincinnati Reds,4719507,11.25,5,5.7,0.35,72.9,3.4,2.7803846153846155,7.5,0.32875536480686696,5.2
0,5.5,1,0,12,3,Baltimore Orioles,4726080,10.84,3,6.066666666666666,0.31,78,4.7,4.180490533562823,8.0,0.3584905660377358,2.641509433962264
1,6.5,1,0,13,5,Philadelphia Phillies,4424862,10.3,5,6.0,0.3,81.1,6.9,3.1893605359317907,8.0,0.3945386064030132,6.266666666666667
0,4.5,0,0,26,1,Oakland Athletics,40934,8.43,6,5.366666666666667,0.24,67,9.2,4.8786018735363,7.5,0.35109983079526225,2.727272727272727
0,4.5,1,0,9,2,Minnesota Twins,4109034,6.79,5,5.466666666666666,0.2,76.9,5.8,3.7838491879350347,8.5,0.3720703125,1.9696969696969697
1,4.5,0,1,23,1,Cincinnati Reds,4705677,6.34,9,3.733333333333333,0.19,79.1,2.2,4.266234611953613,8.5,0.3293617021276596,2.393939393939394
1,5.5,1,0,25,0,Tampa Bay Rays,4326703,8.49,5,4.3999999999999995,0.23,72.1,10.3,6.383285714285714,8.5,0.35269000853970967,1.9473684210526316
1,4.5,0,0,7,4,Arizona Diamondbacks,4720856,8.51,2,5.3999999999999995,0.24,76,6.9,4.564348837209303,9.5,0.4462311557788945,2.392156862745098
1,3.5,0,1,3,2,Houston Astros,5085743,6.35,10,5.1,0.18,81.1,6.9,5.928336099585062,8.5,0.3760775862068966,1.36
1,8.5,0,1,29,1,Colorado Rockies,33696,9.82,7,4.466666666666667,0.28,76.9,6.9,4.367288159771755,8.5,0.2846946867565424,3.4
1,5.5,1,0,16,2,Los Angeles Angels,33148,8.69,7,5.333333333333333,0.25,71,9.2,4.0793448275862065,9.0,0.3512773722627737,2.5
1,3.5,1,0,22,0,Detroit Tigers,36067,6.33,6,3.0666666666666664,0.18,80,6.9,4.9815000000000005,8.5,0.31569664902998235,1.6981132075471699
1,7.5,0,1,5,4,Washington Nationals,30948,11.68,7,5.733333333333333,0.35,81.9,8.1,2.07525,7.5,0.3888888888888889,5.787878787878788
1,4.5,1,0,11,4,St. Louis Cardinals,5124114,10.97,5,4.366666666666666,0.3,76.9,5.8,4.249332409972299,8.5,0.3618042226487524,4.0
0,6.5,0,0,30,2,Seattle Mariners,5197166,10.78,5,3.4333333333333336,0.33,61.1,12.8,5.0093547671840355,7.0,0.3328290468986384,2.076923076923077
0,5.5,1,0,12,4,Baltimore Orioles,4717803,9.7,3,6.033333333333334,0.28,81.1,6.9,3.7186074232690935,8.5,0.35734331150608045,2.9038461538461537
1,4.5,0,1,21,3,Milwaukee Brewers,39818,7.05,8,7.066666666666666,0.21,67,9.2,4.555962552011096,7.5,0.4206773618538324,2.973684210526316
0,2.5,0,0,6,1,Toronto Blue Jays,4917819,2.75,4,5.733333333333333,0.08,71,9.2,5.688083969465649,9.0,0.4231166150670795,1.1428571428571428
1,5.5,1,0,15,2,New York Mets,34848,8.31,7,4.433333333333333,0.25,70.1,11.4,4.569,7.5,0.38095238095238093,3.3333333333333335
0,4.5,0,0,19,3,Chicago White Sox,5182933,7.43,3,5.333333333333333,0.21,80,6.9,5.069311526479751,8.5,0.27960819234194123,2.5238095238095237
0,4.5,0,1,9,3,New York Yankees,33839,7.06,5,4.133333333333333,0.19,76.9,6.9,4.650012658227848,8.5,0.5203488372093024,2.6956521739130435
0,3.5,0,0,18,3,Miami Marlins,33173,5.97,6,5.333333333333333,0.17,83.9,13.9,5.238306930693069,8.5,0.28076572470373745,2.310344827586207
1,6.5,1,0,20,3,San Francisco Giants,35124,9.21,6,5.7,0.27,61.1,12.8,3.8222663316582914,7.0,0.36475770925110135,3.7906976744186047
0,5.5,0,1,24,2,Atlanta Braves,39636,9.6,7,4.733333333333333,0.26,81.9,8.1,3.6415609756097562,7.5,0.31907613344739094,2.5925925925925926
1,4.5,0,0,17,1,Chicago Cubs,4345164,6.83,5,4.7,0.19,83.9,13.9,5.858804772234273,8.5,0.3806921675774135,2.5
1,4.5,1,0,13,3,Philadelphia Phillies,32640,7.65,5,6.333333333333333,0.23,85,9.2,3.762984962406015,9.0,0.39158878504672895,2.973684210526316
0,4.5,1,0,4,3,Cleveland Guardians,31174,8.66,2,5.0,0.26,74,5.8,3.8156165413533834,7.0,0.4025695931477516,4.266666666666667
0,3.5,0,0,1,4,San Diego Padres,32776,7.07,3,5.333333333333333,0.2,70.1,11.4,4.633713715046605,7.5,0.41879350348027844,2.8095238095238093
0,4.5,1,0,28,4,Boston Red Sox,4916269,7.48,4,6.066666666666666,0.21,76,6.9,3.6151538461538464,9.5,0.3236009732360097,3.6
0,2.5,0,0,2,5,Kansas City Royals,31864,7.43,6,4.066666666666666,0.21,85,9.2,6.362146417445483,9.0,0.38683602771362585,1.8928571428571428
1,5.5,1,0,8,1,Texas Rangers,4345278,9.78,4,5.3999999999999995,0.29,74,5.8,3.3284202898550723,7.0,0.3930693069306931,4.545454545454546
0,4.5,0,1,14,2,Los Angeles Dodgers,40360,7.67,4,4.5,0.22,72.1,10.3,5.045543209876543,8.5,0.4418819188191882,3.45
1,3.5,0,0,3,3,Houston Astros,31109,7.15,6,5.733333333333333,0.21,85.9,9.2,3.722019607843137,8.5,0.375,2.3142857142857145
1,3.5,1,0,8,3,Texas Rangers,33194,7.27,6,4.733333333333333,0.22,81.9,4.7,4.789481774960381,8.5,0.3921182266009852,2.4878048780487805
0,8.5,0,1,30,4,Seattle Mariners,33748,12.08,10,6.366666666666667,0.37,60,11.4,2.881860759493671,6.5,0.3365817091454273,2.9444444444444446
1,5.5,1,0,17,3,Los Angeles Angels,4734325,8.85,7,6.333333333333333,0.26,72.1,6.9,4.507269662921348,8.5,0.34986474301172227,3.6842105263157894
0,3.5,1,0,10,1,New York Yankees,4720860,5.76,3,3.8000000000000003,0.16,83,4.7,4.045093023255814,9.5,0.5196926032660903,1.375
1,4.5,1,0,13,4,Philadelphia Phillies,41172,8.68,8,5.3999999999999995,0.25,90.9,12.8,3.672316005471956,9.5,0.38868274582560297,3.525
0,3.5,1,0,6,2,Toronto Blue Jays,34913,8.88,5,3.6666666666666665,0.26,72.1,6.9,4.558767790262173,8.5,0.4204081632653061,2.135135135135135
1,5.5,1,0,5,3,Washington Nationals,29155,9.12,4,4.433333333333334,0.27,83.9,5.8,4.590682926829269,8.5,0.3881373569198751,2.7708333333333335
1,5.5,0,1,25,2,Tampa Bay Rays,28963,7.45,8,5.133333333333333,0.21,74,9.2,2.8971379310344827,7.5,0.35368956743002544,3.0
0,4.5,1,0,26,4,Oakland Athletics,33950,7.16,7,6.666666666666667,0.21,72.9,9.2,4.503985915492958,8.0,0.3495798319327731,3.138888888888889
0,4.5,0,1,1,3,San Diego Padres,40921,6.98,7,6.033333333333334,0.21,72.1,11.4,4.207077555816687,7.5,0.4186851211072664,1.7837837837837838
0,5.5,1,1,12,4,Baltimore Orioles,36581,8.74,5,6.8,0.27,85.9,9.2,3.2568574423480086,8.5,0.35588507877664505,3.159090909090909
1,6.5,0,0,19,2,San Francisco Giants,42406,8.76,6,4.733333333333333,0.25,60,11.4,3.1343152804642167,6.5,0.36578947368421055,7.55
0,4.5,0,0,24,2,Atlanta Braves,41290,7.5,7,5.666666666666667,0.22,83.9,5.8,4.377356181934657,8.5,0.3197278911564626,3.4210526315789473
1,3.5,0,0,23,1,Cincinnati Reds,35284,6.28,7,4.033333333333333,0.16,83.9,3.4,5.133132890365449,9.0,0.3299492385786802,2.3333333333333335
1,5.5,1,0,21,3,Milwaukee Brewers,4298087,10.45,5,3.6666666666666665,0.3,72.9,9.2,4.571104265402844,8.0,0.42239858906525574,1.4848484848484849
0,2.5,0,0,4,1,Cleveland Guardians,33203,7.44,4,3.0666666666666664,0.21,81.9,4.7,3.509734693877551,8.5,0.40425531914893614,3.1153846153846154
0,3.5,1,0,27,0,Pittsburgh Pirates,5195257,5.4,8,4.0,0.16,83.9,3.4,5.773,9.0,0.31814415907207955,2.0
1,4.5,0,0,7,2,Arizona Diamondbacks,41277,8.33,3,4.466666666666666,0.25,81.1,5.8,4.737625850340136,9.5,0.4491017964071856,3.5789473684210527
1,4.5,0,1,21,1,Detroit Tigers,4917816,5.76,5,4.733333333333333,0.16,83,6.9,6.370674418604652,8.0,0.31842105263157894,0.6875
1,6.5,1,0,15,3,New York Mets,40429,10.72,7,5.666666666666667,0.32,72.1,11.4,3.4057173169062285,7.5,0.3798730734360834,3.2830188679245285
1,5.5,1,0,11,2,St. Louis Cardinals,39671,9.79,6,5.666666666666667,0.29,83.9,8.1,3.7405675675675676,7.5,0.35924170616113743,4.878787878787879
0,3.5,1,1,2,4,Kansas City Royals,39817,8.85,8,5.366666666666667,0.26,90.9,12.8,2.947375503626108,9.5,0.38558352402745993,4.357142857142857
0,6.5,0,1,18,2,Miami Marlins,5134630,8.99,9,5.666666666666667,0.26,87,10.3,3.7511584582441113,8.0,0.2813067150635209,6.363636363636363
0,6.5,1,0,9,3,Minnesota Twins,32082,11.15,4,5.666666666666667,0.33,83.9,8.1,3.342971671388102,7.5,0.37112403100775193,4.861111111111111
0,5.5,0,0,14,3,Los Angeles Dodgers,42480,10.0,4,4.766666666666667,0.3,74,9.2,4.078695611577965,7.5,0.4399633363886343,3.3055555555555554
0,7.5,1,1,20,4,Chicago White Sox,42409,10.85,7,6.333333333333333,0.33,83,6.9,2.5858669581511555,8.0,0.2772887323943662,5.848484848484849
1,4.5,0,0,16,2,Chicago Cubs,5216700,6.77,6,5.766666666666667,0.19,87,10.3,4.974075268817204,8.0,0.38552036199095024,2.1538461538461537
1,6.5,0,0,29,0,Colorado Rockies,5132011,12.03,3,4.733333333333333,0.3,83,4.7,3.986953488372093,9.5,0.2847058823529412,3.8333333333333335
0,4.5,1,0,28,2,Boston Red Sox,39910,8.61,4,5.366666666666667,0.25,81.1,5.8,3.2936896551724137,9.5,0.32423756019261635,2.707317073170732
1,3.5,1,0,17,0,Chicago Cubs,42170,7.13,7,4.2,0.21,85.9,10.3,6.534336633663367,9.0,0.3865470852017937,1.3333333333333333
