homeaway,line,hit,position,opp,cat,last10,last5,log,oppposrank,oppteam,gamescore,minutes,shots,spread
1,9.5,1,Point Guard,22,points,0.16666666666666666,0.2,0.01,19,Charlotte,207,0.7,-0.1,21
0,1.5,0,Small Forward,3,3-pt,0.5,0.6,0.5,1,Minnesota,207,0.5,0.2,21
0,16.5,0,Small Forward,12,points,0.16666666666666666,0.2,0.03,27,Minnesota,207,0.5,0.2,21
0,2.5,1,Small Forward,13,assists,0.3333333333333333,0.4,0.33,9,Minnesota,207,0.5,0.2,21
0,26.5,0,Small Forward,11,pra,0.3333333333333333,0.4,0.33,26,Minnesota,207,0.5,0.2,21
0,7.5,0,Small Forward,10,rebounds,0.5,0.4,0.5,21,Minnesota,207,0.5,0.2,21
0,1.5,0,Point Guard,4,3-pt,1.0,1.0,1.0,12,Houston,206,0.0,0.0,12
0,14.5,0,Point Guard,8,pra,0.8,0.8,0.8,14,Houston,206,0.0,0.0,12
0,2.5,0,Point Guard,1,assists,0.2,0.2,0.2,7,Houston,206,0.0,0.0,12
0,2.5,0,Point Guard,22,rebounds,0.6,0.6,0.6,11,Houston,206,0.0,0.0,12
0,9.5,0,Point Guard,5,points,0.8,0.8,0.21,23,Houston,206,0.0,0.0,12
0,14.5,0,Center,1,points,0.14285714285714285,0.0,0.02,12,Okla City,188,0.5,0.9,16
0,7.5,0,Center,29,rebounds,0.0,0.0,0.0,20,Okla City,188,0.5,0.9,16
0,1.5,1,Center,6,3-pt,0.6,0.6,0.6,11,Dallas,261,-0.4,-1.0,7
0,1.5,0,Center,4,blocks,0.4,0.4,0.4,13,Dallas,261,-0.4,-1.0,7
0,15.5,1,Center,9,points,0.2,0.2,0.2,15,Dallas,261,-0.4,-1.0,7
0,7.5,1,Center,28,rebounds,0.2,0.2,0.2,10,Dallas,261,-0.4,-1.0,7
1,0.5,0,Shooting Guard,19,steals,0.3333333333333333,0.4,0.33,15,Charlotte,207,-1.1,-0.3,21
1,1.5,0,Shooting Guard,20,3-pt,0.6666666666666666,0.6,0.67,22,Charlotte,207,-1.1,-0.3,21
1,2.5,1,Shooting Guard,18,assists,0.6666666666666666,0.8,0.67,10,Charlotte,207,-1.1,-0.3,21
1,7.5,0,Shooting Guard,22,points,0.6666666666666666,0.6,0.19,24,Charlotte,207,-1.1,-0.3,21
1,3.5,0,Power Forward,1,rebounds,0.5,0.6,0.5,19,San Antonio,217,-0.9,0.0,9
1,4.5,0,Power Forward,3,points,0.3333333333333333,0.4,0.01,9,San Antonio,217,-0.9,0.0,9
1,0.5,1,Center,27,blocks,0.8333333333333334,0.8,0.83,27,Toronto,240,0.7,0.9,2
1,1.5,0,Center,7,3-pt,0.6666666666666666,0.8,0.67,7,Toronto,240,0.7,0.9,2
1,1.5,0,Center,27,steals,0.5,0.4,0.5,29,Toronto,240,0.7,0.9,2
1,11.5,1,Center,5,rebounds,0.5,0.4,0.5,21,Toronto,240,0.7,0.9,2
1,29.5,0,Center,30,points,0.3333333333333333,0.4,0.03,29,Toronto,240,0.7,0.9,2
1,50.5,1,Center,27,pra,0.6666666666666666,0.8,0.67,28,Toronto,240,0.7,0.9,2
1,9.5,1,Center,24,assists,0.5,0.4,0.5,15,Toronto,240,0.7,0.9,2
1,1.5,0,Forward,27,3-pt,0.6,0.6,0.6,14,Sacramento,221,2.1,0.7,1
1,4.5,0,Forward,7,rebounds,0.6,0.6,0.6,10,Sacramento,221,2.1,0.7,1
1,8.5,0,Forward,17,points,0.6,0.6,0.24,30,Sacramento,221,2.1,0.7,1
1,1.5,1,Center,22,3-pt,0.6666666666666666,0.8,0.67,29,Utah,261,0.7,0.1,9
1,11.5,0,Center,17,rebounds,0.3333333333333333,0.4,0.33,26,Utah,261,0.7,0.1,9
1,19.5,1,Center,26,points,0.6666666666666666,0.6,0.19,30,Utah,261,0.7,0.1,9
1,3.5,1,Center,29,assists,0.5,0.6,0.5,28,Utah,261,0.7,0.1,9
1,34.5,1,Center,28,pra,0.5,0.6,0.5,30,Utah,261,0.7,0.1,9
1,2.5,1,Guard,25,3-pt,0.6666666666666666,0.8,0.67,16,San Antonio,217,-1.3,0.9,9
1,2.5,0,Guard,1,rebounds,0.5,0.4,0.5,4,San Antonio,217,-1.3,0.9,9
1,20.5,1,Guard,3,points,0.6666666666666666,0.8,0.03,14,San Antonio,217,-1.3,0.9,9
0,1.5,1,Small Forward,4,3-pt,0.4,0.4,0.4,4,Houston,206,-0.7,-0.6,12
0,1.5,0,Small Forward,2,steals,0.6,0.6,0.6,7,Houston,206,-0.7,-0.6,12
0,13.5,1,Small Forward,5,points,0.6,0.6,0.05,3,Houston,206,-0.7,-0.6,12
0,4.5,1,Small Forward,22,rebounds,0.2,0.2,0.2,7,Houston,206,-0.7,-0.6,12
0,1.5,1,Guard,18,3-pt,0.42857142857142855,0.6,0.43,8,Denver,240,1.5,1.2,2
0,10.5,1,Guard,20,points,0.5714285714285714,0.6,0.02,10,Denver,240,1.5,1.2,2
0,16.5,1,Guard,25,pra,0.5714285714285714,0.6,0.57,11,Denver,240,1.5,1.2,2
0,3.5,1,Guard,13,rebounds,0.5714285714285714,0.4,0.57,21,Denver,240,1.5,1.2,2
1,5.5,1,Power Forward,12,rebounds,0.4,0.4,0.4,22,Boston,216,0.0,-0.8,30
1,9.5,1,Power Forward,11,points,0.6,0.6,0.21,13,Boston,216,0.0,-0.8,30
1,1.5,0,Power Forward,15,3-pt,0.3333333333333333,0.2,0.33,15,Indiana,261,0.4,-0.6,7
1,11.5,0,Power Forward,27,points,0.3333333333333333,0.4,0.01,29,Indiana,261,0.4,-0.6,7
1,6.5,1,Power Forward,21,rebounds,0.5,0.6,0.5,18,Indiana,261,0.4,-0.6,7
0,0.5,0,Power Forward,4,blocks,0.3333333333333333,0.4,0.33,23,Dallas,261,0.0,-0.3,7
0,0.5,0,Power Forward,1,steals,0.5,0.4,0.5,18,Dallas,261,0.0,-0.3,7
0,1.5,0,Power Forward,6,3-pt,0.6666666666666666,0.8,0.67,19,Dallas,261,0.0,-0.3,7
0,20.5,1,Power Forward,9,points,0.3333333333333333,0.4,0.0,23,Dallas,261,0.0,-0.3,7
0,3.5,1,Power Forward,22,assists,0.8333333333333334,0.8,0.83,20,Dallas,261,0.0,-0.3,7
0,32.5,1,Power Forward,17,pra,0.5,0.4,0.5,20,Dallas,261,0.0,-0.3,7
0,7.5,0,Power Forward,28,rebounds,0.5,0.4,0.5,27,Dallas,261,0.0,-0.3,7
1,1.5,1,Power Forward,22,3-pt,0.3333333333333333,0.4,0.33,26,Utah,261,1.0,0.0,9
1,10.5,1,Power Forward,26,points,0.16666666666666666,0.2,0.03,8,Utah,261,1.0,0.0,9
1,17.5,0,Power Forward,28,pra,0.3333333333333333,0.4,0.33,25,Utah,261,1.0,0.0,9
1,4.5,0,Power Forward,17,rebounds,0.8333333333333334,1.0,0.83,16,Utah,261,1.0,0.0,9
0,1.5,0,Forward,17,steals,0.0,0.0,0.0,11,Phoenix,234,-13.0,-4.0,2
0,17.5,0,Forward,14,points,0.5,0.5,0.5,4,Phoenix,234,-13.0,-4.0,2
0,2.5,0,Forward,19,3-pt,0.5,0.5,0.5,6,Phoenix,234,-13.0,-4.0,2
0,25.5,0,Forward,13,pra,0.5,0.5,0.5,2,Phoenix,234,-13.0,-4.0,2
0,3.5,1,Forward,14,assists,0.0,0.0,0.0,11,Phoenix,234,-13.0,-4.0,2
0,4.5,1,Forward,16,rebounds,0.5,0.5,0.5,1,Phoenix,234,-13.0,-4.0,2
0,15.5,1,Point Guard,28,points,0.5714285714285714,0.8,0.0,30,Atlanta,216,1.0,0.1,30
0,22.5,1,Point Guard,26,pra,0.42857142857142855,0.6,0.43,28,Atlanta,216,1.0,0.1,30
0,3.5,0,Point Guard,30,3-pt,0.7142857142857143,0.8,0.71,24,Atlanta,216,1.0,0.1,30
0,3.5,1,Point Guard,11,assists,0.2857142857142857,0.2,0.29,8,Atlanta,216,1.0,0.1,30
0,3.5,0,Point Guard,18,rebounds,0.42857142857142855,0.4,0.43,24,Atlanta,216,1.0,0.1,30
0,1.5,1,Shooting Guard,18,3-pt,1.0,1.0,1.0,8,Denver,240,0.3,0.15,2
0,23.5,0,Shooting Guard,20,points,0.75,0.75,0.08,10,Denver,240,0.3,0.15,2
0,35.5,0,Shooting Guard,25,pra,0.75,0.75,0.75,11,Denver,240,0.3,0.15,2
0,5.5,1,Shooting Guard,30,assists,0.75,0.75,0.75,5,Denver,240,0.3,0.15,2
0,5.5,1,Shooting Guard,13,rebounds,0.25,0.25,0.25,21,Denver,240,0.3,0.15,2
1,1.5,0,Center,20,blocks,0.3333333333333333,0.4,0.33,8,Charlotte,207,0.1,0.0,21
1,12.5,0,Center,22,points,0.5,0.4,0.17,16,Charlotte,207,0.1,0.0,21
1,12.5,0,Center,19,rebounds,0.3333333333333333,0.2,0.33,12,Charlotte,207,0.1,0.0,21
0,1.5,1,Power Forward,13,3-pt,0.6666666666666666,0.8,0.67,12,Detroit,218,-0.5,0.6,12
0,14.5,0,Power Forward,10,points,0.5,0.4,0.17,16,Detroit,218,-0.5,0.6,12
0,5.5,0,Power Forward,2,rebounds,0.5,0.6,0.5,2,Detroit,218,-0.5,0.6,12
1,0.5,1,Point Guard,7,3-pt,0.5,0.4,0.5,3,Toronto,240,-1.5,-0.2,2
1,12.5,1,Point Guard,30,points,0.16666666666666666,0.2,0.0,14,Toronto,240,-1.5,-0.2,2
1,24.5,1,Point Guard,27,pra,0.16666666666666666,0.2,0.17,9,Toronto,240,-1.5,-0.2,2
1,4.5,1,Point Guard,5,rebounds,0.3333333333333333,0.2,0.33,10,Toronto,240,-1.5,-0.2,2
1,6.5,0,Point Guard,24,assists,0.16666666666666666,0.2,0.17,2,Toronto,240,-1.5,-0.2,2
0,1.5,0,Power Forward,5,3-pt,0.2857142857142857,0.2,0.29,2,Brooklyn,210,0.8,0.4,2
0,11.5,0,Power Forward,16,points,0.42857142857142855,0.4,0.15,12,Brooklyn,210,0.8,0.4,2
0,2.5,1,Power Forward,21,assists,0.5714285714285714,0.6,0.57,6,Brooklyn,210,0.8,0.4,2
0,22.5,0,Power Forward,16,pra,0.7142857142857143,0.8,0.71,5,Brooklyn,210,0.8,0.4,2
0,7.5,0,Power Forward,15,rebounds,0.42857142857142855,0.6,0.43,11,Brooklyn,210,0.8,0.4,2
0,1.5,0,Guard,21,3-pt,0.14285714285714285,0.2,0.14,18,New Orleans,218,-0.8,-0.3,18
0,13.5,0,Guard,19,points,0.5714285714285714,0.4,0.16,13,New Orleans,218,-0.8,-0.3,18
0,4.5,1,Guard,27,assists,0.7142857142857143,0.8,0.71,25,New Orleans,218,-0.8,-0.3,18
0,1.5,1,Guard,5,3-pt,0.2857142857142857,0.2,0.29,13,Brooklyn,210,0.1,-0.4,2
0,10.5,1,Guard,16,points,0.7142857142857143,0.8,0.02,4,Brooklyn,210,0.1,-0.4,2
0,3.5,1,Guard,15,rebounds,0.42857142857142855,0.6,0.43,13,Brooklyn,210,0.1,-0.4,2
0,5.5,0,Guard,21,assists,0.5714285714285714,0.6,0.57,4,Brooklyn,210,0.1,-0.4,2
1,1.5,0,Point Guard,11,3-pt,0.8333333333333334,0.8,0.83,30,Orlando,188,-1.4,-0.2,16
1,1.5,0,Point Guard,13,steals,0.5,0.4,0.5,28,Orlando,188,-1.4,-0.2,16
1,27.5,0,Point Guard,6,points,0.5,0.4,0.17,28,Orlando,188,-1.4,-0.2,16
1,40.5,0,Point Guard,12,pra,0.5,0.4,0.5,30,Orlando,188,-1.4,-0.2,16
1,6.5,1,Point Guard,16,assists,0.5,0.4,0.5,29,Orlando,188,-1.4,-0.2,16
1,6.5,0,Point Guard,20,rebounds,0.6666666666666666,0.6,0.67,28,Orlando,188,-1.4,-0.2,16
0,24.5,0,Point Guard,29,points,0.0,0.0,0.0,9,Washington,237,0.53,-0.33,13
0,4.5,0,Point Guard,28,3-pt,0.0,0.0,0.0,5,Washington,237,0.53,-0.33,13
0,4.5,0,Point Guard,30,rebounds,0.3333333333333333,0.3333333333333333,0.33,17,Washington,237,0.53,-0.33,13
0,5.5,1,Point Guard,19,assists,0.6666666666666666,0.6666666666666666,0.67,11,Washington,237,0.53,-0.33,13
0,5.5,1,Guard,13,points,0.5,0.4,0.19,12,LA Clippers,217,0.3,-0.7,9
0,10.5,0,Power Forward,8,points,0.5,0.4,0.19,25,Cleveland,230,2.4,0.6,2
0,4.5,0,Power Forward,6,rebounds,0.6666666666666666,0.6,0.67,28,Cleveland,230,2.4,0.6,2
1,0.5,1,Shooting Guard,25,3-pt,0.16666666666666666,0.2,0.17,16,San Antonio,217,-0.2,0.2,9
1,3.5,0,Shooting Guard,1,rebounds,0.6666666666666666,0.6,0.67,4,San Antonio,217,-0.2,0.2,9
1,7.5,0,Shooting Guard,3,points,0.5,0.4,0.17,14,San Antonio,217,-0.2,0.2,9
1,0.5,0,Shooting Guard,12,steals,0.4,0.4,0.4,3,Sacramento,221,0.4,1.3,1
1,16.5,0,Shooting Guard,17,points,0.6,0.6,0.25,23,Sacramento,221,0.4,1.3,1
1,2.5,1,Shooting Guard,27,3-pt,0.8,0.8,0.8,25,Sacramento,221,0.4,1.3,1
1,24.5,0,Shooting Guard,14,pra,0.8,0.8,0.8,23,Sacramento,221,0.4,1.3,1
1,3.5,1,Shooting Guard,7,rebounds,0.8,0.8,0.8,12,Sacramento,221,0.4,1.3,1
1,4.5,0,Shooting Guard,20,assists,0.4,0.4,0.4,13,Sacramento,221,0.4,1.3,1
1,10.5,1,Small Forward,24,points,0.5714285714285714,0.6,0.14,25,LA Lakers,218,0.8,-0.1,12
1,2.5,1,Small Forward,14,3-pt,0.7142857142857143,0.6,0.71,20,LA Lakers,218,0.8,-0.1,12
1,1.5,0,Power Forward,14,3-pt,0.14285714285714285,0.0,0.14,3,LA Lakers,218,-0.2,-0.1,12
1,14.5,1,Power Forward,24,points,0.2857142857142857,0.4,0.0,22,LA Lakers,218,-0.2,-0.1,12
1,2.5,0,Power Forward,26,assists,0.5714285714285714,0.6,0.57,8,LA Lakers,218,-0.2,-0.1,12
1,24.5,0,Power Forward,19,pra,0.2857142857142857,0.4,0.29,11,LA Lakers,218,-0.2,-0.1,12
1,6.5,1,Power Forward,4,rebounds,0.5714285714285714,0.8,0.57,4,LA Lakers,218,-0.2,-0.1,12
0,0.5,1,Forward,21,3-pt,0.8571428571428571,0.8,0.86,11,New Orleans,218,0.0,-0.5,18
0,4.5,1,Forward,9,rebounds,0.42857142857142855,0.2,0.43,6,New Orleans,218,0.0,-0.5,18
0,8.5,1,Forward,19,points,0.5714285714285714,0.6,0.15,24,New Orleans,218,0.0,-0.5,18
1,0.5,1,Point Guard,8,steals,0.7142857142857143,0.6,0.71,5,Boston,216,1.2,0.7,30
1,10.5,0,Point Guard,7,assists,0.7142857142857143,0.8,0.71,5,Boston,216,1.2,0.7,30
1,26.5,0,Point Guard,11,points,0.42857142857142855,0.2,0.16,25,Boston,216,1.2,0.7,30
1,3.5,0,Point Guard,8,3-pt,0.42857142857142855,0.4,0.43,10,Boston,216,1.2,0.7,30
1,3.5,0,Point Guard,12,rebounds,0.8571428571428571,0.8,0.86,5,Boston,216,1.2,0.7,30
1,40.5,0,Point Guard,10,pra,0.5714285714285714,0.4,0.57,16,Boston,216,1.2,0.7,30
0,3.5,0,Power Forward,23,rebounds,0.6666666666666666,0.8,0.67,26,Miami,221,1.1,0.2,1
1,0.5,0,Point Guard,12,steals,0.6,0.6,0.6,7,Sacramento,221,-0.5,-0.5,1
1,19.5,1,Point Guard,17,points,0.4,0.4,0.04,2,Sacramento,221,-0.5,-0.5,1
1,2.5,1,Point Guard,27,3-pt,0.6,0.6,0.6,9,Sacramento,221,-0.5,-0.5,1
1,29.5,1,Point Guard,14,pra,0.4,0.4,0.4,1,Sacramento,221,-0.5,-0.5,1
1,4.5,0,Point Guard,20,assists,0.6,0.6,0.6,13,Sacramento,221,-0.5,-0.5,1
1,4.5,1,Point Guard,7,rebounds,0.8,0.8,0.8,1,Sacramento,221,-0.5,-0.5,1
0,0.5,1,Point Guard,1,steals,0.6666666666666666,0.6,0.67,10,Dallas,261,-0.4,-1.0,7
0,17.5,1,Point Guard,9,points,0.3333333333333333,0.4,0.01,1,Dallas,261,-0.4,-1.0,7
0,3.5,0,Point Guard,6,3-pt,0.3333333333333333,0.4,0.33,1,Dallas,261,-0.4,-1.0,7
0,30.5,1,Point Guard,17,pra,0.3333333333333333,0.4,0.33,2,Dallas,261,-0.4,-1.0,7
0,4.5,0,Point Guard,28,rebounds,0.5,0.4,0.5,26,Dallas,261,-0.4,-1.0,7
0,8.5,1,Point Guard,22,assists,0.5,0.6,0.5,22,Dallas,261,-0.4,-1.0,7
0,0.5,1,Point Guard,17,steals,1.0,1.0,1.0,11,Phoenix,234,0.0,0.7,2
0,26.5,1,Point Guard,14,points,0.4,0.4,0.01,13,Phoenix,234,0.0,0.7,2
0,3.5,1,Point Guard,19,3-pt,0.4,0.4,0.4,18,Phoenix,234,0.0,0.7,2
0,3.5,0,Point Guard,16,rebounds,0.4,0.4,0.4,27,Phoenix,234,0.0,0.7,2
0,36.5,1,Point Guard,13,pra,0.4,0.4,0.4,17,Phoenix,234,0.0,0.7,2
0,6.5,0,Point Guard,14,assists,0.2,0.2,0.2,6,Phoenix,234,0.0,0.7,2
1,1.5,0,Point Guard,9,3-pt,0.5,0.6,0.5,16,Philadelphia,234,-0.1,0.2,2
1,10.5,0,Point Guard,21,points,0.5,0.4,0.19,21,Philadelphia,234,-0.1,0.2,2
1,2.5,0,Point Guard,24,rebounds,0.6666666666666666,0.8,0.67,21,Philadelphia,234,-0.1,0.2,2
1,20.5,0,Point Guard,23,pra,0.5,0.4,0.5,24,Philadelphia,234,-0.1,0.2,2
1,6.5,0,Point Guard,23,assists,0.5,0.4,0.5,23,Philadelphia,234,-0.1,0.2,2
0,1.5,1,Center,24,3-pt,0.3333333333333333,0.4,0.33,30,LA Clippers,217,0.0,-1.7,9
0,1.5,1,Center,28,steals,0.16666666666666666,0.2,0.17,27,LA Clippers,217,0.0,-1.7,9
0,10.5,1,Center,8,rebounds,0.16666666666666666,0.2,0.17,13,LA Clippers,217,0.0,-1.7,9
0,23.5,1,Center,13,points,0.3333333333333333,0.4,0.03,26,LA Clippers,217,0.0,-1.7,9
0,3.5,0,Center,2,assists,0.3333333333333333,0.4,0.33,12,LA Clippers,217,0.0,-1.7,9
0,3.5,1,Center,24,blocks,0.3333333333333333,0.4,0.33,10,LA Clippers,217,0.0,-1.7,9
0,37.5,1,Center,5,pra,0.3333333333333333,0.4,0.33,23,LA Clippers,217,0.0,-1.7,9
0,10.5,1,Center,25,points,0.5,0.4,0.17,20,Chicago,261,-1.1,-0.3,9
0,2.5,1,Center,26,blocks,0.5,0.4,0.5,25,Chicago,261,-1.1,-0.3,9
0,21.5,1,Center,29,pra,0.5,0.4,0.5,10,Chicago,261,-1.1,-0.3,9
0,9.5,1,Center,27,rebounds,0.6666666666666666,0.6,0.67,6,Chicago,261,-1.1,-0.3,9
1,6.5,1,Center,26,rebounds,0.42857142857142855,0.4,0.43,11,Portland,218,-1.1,0.2,18
1,7.5,0,Center,15,points,0.42857142857142855,0.2,0.16,1,Portland,218,-1.1,0.2,18
1,1.5,0,Power Forward,8,3-pt,0.14285714285714285,0.2,0.14,20,Boston,216,2.0,0.8,30
1,10.5,1,Power Forward,11,points,0.42857142857142855,0.6,0.0,13,Boston,216,2.0,0.8,30
1,3.5,0,Power Forward,12,rebounds,0.42857142857142855,0.6,0.43,22,Boston,216,2.0,0.8,30
0,3.5,0,Power Forward,8,rebounds,0.5,0.4,0.5,7,LA Clippers,217,0.0,-0.2,9
0,5.5,0,Power Forward,13,points,0.3333333333333333,0.4,0.01,2,LA Clippers,217,0.0,-0.2,9
0,0.5,1,Center,18,blocks,0.42857142857142855,0.4,0.43,16,Brooklyn,210,-1.4,-0.6,2
0,9.5,1,Center,16,points,0.5714285714285714,0.6,0.02,28,Brooklyn,210,-1.4,-0.6,2
1,0.5,0,Center,13,blocks,0.42857142857142855,0.4,0.43,13,Golden State,230,-0.1,-0.1,6
1,1.5,1,Center,2,3-pt,0.5714285714285714,0.6,0.57,5,Golden State,230,-0.1,-0.1,6
1,16.5,1,Center,6,pra,0.42857142857142855,0.4,0.43,20,Golden State,230,-0.1,-0.1,6
1,2.5,1,Center,8,assists,0.42857142857142855,0.4,0.43,27,Golden State,230,-0.1,-0.1,6
1,5.5,1,Center,25,rebounds,0.14285714285714285,0.2,0.14,29,Golden State,230,-0.1,-0.1,6
1,8.5,1,Center,2,points,0.5714285714285714,0.6,0.15,7,Golden State,230,-0.1,-0.1,6
1,0.5,0,Center,21,3-pt,0.42857142857142855,0.4,0.43,17,San Antonio,227,-1.0,-1.5,27
1,0.5,1,Center,10,blocks,0.7142857142857143,0.8,0.71,11,San Antonio,227,-1.0,-1.5,27
1,17.5,0,Center,6,points,0.2857142857142857,0.2,0.14,20,San Antonio,227,-1.0,-1.5,27
1,3.5,1,Center,3,assists,0.7142857142857143,0.8,0.71,20,San Antonio,227,-1.0,-1.5,27
1,33.5,0,Center,1,pra,0.2857142857142857,0.2,0.29,13,San Antonio,227,-1.0,-1.5,27
1,9.5,0,Center,1,rebounds,0.8571428571428571,0.8,0.86,6,San Antonio,227,-1.0,-1.5,27
1,6.5,1,Shooting Guard,19,points,0.7142857142857143,0.8,0.15,4,Philadelphia,208,-1.5,-0.1,12
0,10.5,0,Center,3,rebounds,0.5,0.4,0.5,14,LA Clippers,208,-0.8,-0.1,12
0,9.5,0,Center,5,points,0.3333333333333333,0.2,0.19,27,LA Clippers,208,-0.8,-0.1,12
1,0.5,1,Point Guard,12,3-pt,0.3333333333333333,0.4,0.33,27,Orlando,229,-2.7,-0.2,7
1,11.5,0,Point Guard,9,points,0.16666666666666666,0.2,0.0,25,Orlando,229,-2.7,-0.2,7
1,19.5,0,Point Guard,8,pra,0.3333333333333333,0.4,0.33,29,Orlando,229,-2.7,-0.2,7
1,2.5,0,Point Guard,11,rebounds,0.3333333333333333,0.4,0.33,25,Orlando,229,-2.7,-0.2,7
1,4.5,1,Point Guard,11,assists,0.5,0.4,0.5,28,Orlando,229,-2.7,-0.2,7
0,1.5,0,Small Forward,10,3-pt,0.8,0.8,0.8,11,Boston,230,-1.2,-0.4,6
0,12.5,1,Small Forward,12,points,0.6,0.6,0.21,2,Boston,230,-1.2,-0.4,6
0,4.5,0,Small Forward,17,rebounds,0.2,0.2,0.2,4,Boston,230,-1.2,-0.4,6
0,12.5,1,Guard,22,pra,0.75,0.6,0.75,4,Indiana,229,-0.1,-0.8,7
0,2.5,1,Guard,5,assists,0.75,0.6,0.75,1,Indiana,229,-0.1,-0.8,7
0,2.5,0,Guard,20,rebounds,0.75,0.8,0.75,3,Indiana,229,-0.1,-0.8,7
0,6.5,1,Guard,27,points,0.625,0.4,0.14,9,Indiana,229,-0.1,-0.8,7
0,17.5,1,Shooting Guard,18,points,0.42857142857142855,0.4,0.02,3,Memphis,245,-0.4,-0.7,17
0,2.5,0,Shooting Guard,29,3-pt,0.42857142857142855,0.4,0.43,4,Memphis,245,-0.4,-0.7,17
0,26.5,1,Shooting Guard,15,pra,0.5714285714285714,0.6,0.57,6,Memphis,245,-0.4,-0.7,17
0,4.5,1,Shooting Guard,9,assists,0.42857142857142855,0.4,0.43,27,Memphis,245,-0.4,-0.7,17
0,4.5,0,Shooting Guard,9,rebounds,0.42857142857142855,0.4,0.43,23,Memphis,245,-0.4,-0.7,17
0,0.5,0,Center,17,3-pt,0.16666666666666666,0.2,0.17,1,Phoenix,227,1.2,0.4,3
0,0.5,1,Center,9,blocks,0.6666666666666666,0.8,0.67,2,Phoenix,227,1.2,0.4,3
0,0.5,1,Center,19,steals,0.8333333333333334,1.0,0.83,27,Phoenix,227,1.2,0.4,3
0,10.5,1,Center,13,rebounds,0.3333333333333333,0.4,0.33,20,Phoenix,227,1.2,0.4,3
0,16.5,0,Center,14,points,0.16666666666666666,0.2,0.0,22,Phoenix,227,1.2,0.4,3
0,2.5,1,Center,14,assists,0.6666666666666666,0.8,0.67,19,Phoenix,227,1.2,0.4,3
0,29.5,1,Center,13,pra,0.16666666666666666,0.2,0.17,23,Phoenix,227,1.2,0.4,3
1,1.5,0,Shooting Guard,12,3-pt,0.42857142857142855,0.2,0.43,9,Orlando,229,0.0,0.4,7
1,16.5,1,Shooting Guard,9,points,0.5714285714285714,0.4,0.16,10,Orlando,229,0.0,0.4,7
1,2.5,0,Shooting Guard,11,assists,0.42857142857142855,0.6,0.43,14,Orlando,229,0.0,0.4,7
1,24.5,1,Shooting Guard,8,pra,0.5714285714285714,0.6,0.57,14,Orlando,229,0.0,0.4,7
1,5.5,1,Shooting Guard,11,rebounds,0.5714285714285714,0.6,0.57,19,Orlando,229,0.0,0.4,7
1,1.5,0,Shooting Guard,23,3-pt,0.8,0.8,0.8,22,Miami,227,0.4,0.6,3
1,1.5,1,Shooting Guard,8,steals,0.6,0.6,0.6,18,Miami,227,0.4,0.6,3
1,15.5,0,Shooting Guard,7,points,0.4,0.4,0.2,17,Miami,227,0.4,0.6,3
1,23.5,0,Shooting Guard,10,pra,0.8,0.8,0.8,10,Miami,227,0.4,0.6,3
1,3.5,0,Shooting Guard,24,rebounds,0.4,0.4,0.4,2,Miami,227,0.4,0.6,3
1,4.5,0,Shooting Guard,7,assists,0.2,0.2,0.2,13,Miami,227,0.4,0.6,3
1,0.5,1,Small Forward,12,blocks,0.5,0.4,0.5,16,Cleveland,253,-1.0,-0.4,9
1,0.5,1,Small Forward,3,steals,0.625,0.6,0.62,1,Cleveland,253,-1.0,-0.4,9
1,2.5,0,Small Forward,13,3-pt,0.625,0.6,0.62,24,Cleveland,253,-1.0,-0.4,9
1,23.5,0,Small Forward,11,points,0.625,0.8,0.12,12,Cleveland,253,-1.0,-0.4,9
1,34.5,0,Small Forward,5,pra,0.625,0.8,0.62,9,Cleveland,253,-1.0,-0.4,9
1,4.5,1,Small Forward,4,assists,0.5,0.6,0.5,5,Cleveland,253,-1.0,-0.4,9
1,5.5,0,Small Forward,4,rebounds,0.625,0.4,0.62,7,Cleveland,253,-1.0,-0.4,9
1,1.5,1,Forward,10,assists,0.3333333333333333,0.3333333333333333,0.33,10,Detroit,215,-2.0,-1.33,1
1,16.5,1,Forward,8,points,0.0,0.0,0.0,20,Detroit,215,-2.0,-1.33,1
1,2.5,1,Forward,14,3-pt,0.3333333333333333,0.3333333333333333,0.33,14,Detroit,215,-2.0,-1.33,1
1,22.5,1,Forward,3,pra,0.3333333333333333,0.3333333333333333,0.33,9,Detroit,215,-2.0,-1.33,1
1,4.5,1,Forward,2,rebounds,0.0,0.0,0.0,4,Detroit,215,-2.0,-1.33,1
0,15.5,1,Shooting Guard,12,points,0.8571428571428571,0.8,0.16,18,Boston,230,3.1,1.3,6
0,2.5,0,Shooting Guard,6,assists,0.2857142857142857,0.2,0.29,7,Boston,230,3.1,1.3,6
0,3.5,1,Shooting Guard,10,3-pt,0.7142857142857143,0.6,0.71,16,Boston,230,3.1,1.3,6
0,3.5,1,Shooting Guard,17,rebounds,0.7142857142857143,0.6,0.71,20,Boston,230,3.1,1.3,6
0,0.5,0,Point Guard,16,steals,0.5,0.4,0.5,9,Charlotte,215,-1.0,-2.9,1
0,1.5,0,Point Guard,16,3-pt,0.75,0.6,0.75,14,Charlotte,215,-1.0,-2.9,1
0,24.5,0,Point Guard,20,points,0.25,0.0,0.14,21,Charlotte,215,-1.0,-2.9,1
0,38.5,1,Point Guard,21,pra,0.375,0.2,0.38,22,Charlotte,215,-1.0,-2.9,1
0,5.5,1,Point Guard,21,rebounds,0.625,0.8,0.62,23,Charlotte,215,-1.0,-2.9,1
